Driver,Time,LapNumber,LapTime,Position,PitInTime,PitOutTime,dID,rID,Speed
VET,2131.141,1.0,0 days 00:01:53.543000,3.0,,,140,911,113.543
VET,3227.13,11.0,0 days 00:01:54.804000,5.0,3225.945,,140,911,114.804
VET,3350.854,12.0,0 days 00:02:03.724000,5.0,,3245.871,140,911,123.724
VET,7542.279,51.0,0 days 00:01:48.165000,3.0,,,140,911,108.165
SAI,2134.663,1.0,0 days 00:01:57.065000,8.0,,,173,911,117.065
SAI,3359.69,12.0,0 days 00:01:57.158000,7.0,3358.519,,173,911,117.158
SAI,3483.523,13.0,0 days 00:02:03.833000,10.0,,3378.255,173,911,123.833
SAI,7614.366,51.0,0 days 00:01:47.246000,7.0,,,173,911,107.246
RUS,2144.295,1.0,0 days 00:02:06.697000,18.0,,,188,911,126.697
RUS,4831.566,25.0,0 days 00:01:55.683000,19.0,4830.425,,188,911,115.683
RUS,4959.407,26.0,0 days 00:02:07.841000,19.0,,4850.805,188,911,127.841
RUS,6286.702,38.0,0 days 00:02:12.352000,17.0,6285.544,,188,911,132.352
RAI,2142.799,1.0,0 days 00:02:05.201000,17.0,,2032.591,107,911,125.201
RAI,2709.898,6.0,0 days 00:02:01.670000,19.0,2708.693,,107,911,121.67
RAI,2836.423,7.0,0 days 00:02:06.525000,20.0,,2730.06,107,911,126.525
BOT,2128.491,1.0,0 days 00:01:50.893000,1.0,,,161,911,110.893
BOT,3326.068,12.0,0 days 00:01:54.857000,2.0,3325.07,,161,911,114.857
BOT,3450.686,13.0,0 days 00:02:04.618000,4.0,,3345.213,161,911,124.618
BOT,7530.54,51.0,0 days 00:01:44.757000,1.0,,,161,911,104.757
GRO,2141.796,1.0,0 days 00:02:04.198000,16.0,,,146,911,124.198
GRO,5794.748,34.0,0 days 00:01:53.601000,16.0,5793.915,,146,911,113.601
GRO,5921.839,35.0,0 days 00:02:07.091000,16.0,,5814.454,146,911,127.091
GRO,6286.149,38.0,0 days 00:02:22.127000,16.0,6285.124,,146,911,142.127
KUB,2145.075,1.0,0 days 00:02:07.477000,20.0,,2031.67,131,911,127.477
KUB,3607.875,14.0,0 days 00:01:56.777000,18.0,3606.932,,131,911,116.777
KUB,3730.763,15.0,0 days 00:02:02.888000,20.0,,3621.734,131,911,122.888
KUB,4621.999,23.0,0 days 00:01:54.983000,20.0,4620.825,,131,911,114.983
KUB,4752.589,24.0,0 days 00:02:10.590000,20.0,,4641.855,131,911,130.59
KUB,6795.662,42.0,0 days 00:01:55.231000,16.0,6794.462,,131,911,115.231
KUB,6923.268,43.0,0 days 00:02:07.606000,16.0,,6815.176,131,911,127.606
GIO,2140.113,1.0,0 days 00:02:02.515000,15.0,,,181,911,122.515
GIO,2823.783,7.0,0 days 00:02:00.316000,18.0,2822.633,,181,911,120.316
GIO,2950.801,8.0,0 days 00:02:07.018000,20.0,,2843.837,181,911,127.018
GAS,2078.862,1.0,0 days 00:01:31.885000,6.0,,,180,912,91.885
GAS,3838.367,22.0,0 days 00:01:27.921000,4.0,3835.709,,180,912,87.921
GAS,3940.806,23.0,0 days 00:01:42.439000,9.0,,3858.436,180,912,102.439
GAS,5883.214,46.0,0 days 00:02:01.274000,6.0,5880.529,,180,912,121.274
GAS,6019.203,47.0,0 days 00:02:15.989000,6.0,,5902.609,180,912,135.989
GAS,7756.996,66.0,0 days 00:01:20.830000,6.0,,,180,912,80.83
PER,2083.362,1.0,0 days 00:01:36.385000,13.0,,,156,912,96.385
PER,4034.754,24.0,0 days 00:01:29.200000,12.0,4032.127,,156,912,89.2
PER,4137.792,25.0,0 days 00:01:43.038000,16.0,,4054.873,156,912,103.038
PER,5829.816,45.0,0 days 00:01:43.422000,13.0,5827.196,,156,912,103.422
PER,5966.642,46.0,0 days 00:02:16.826000,14.0,,5850.004,156,912,136.826
PER,7784.297,66.0,0 days 00:01:22.412000,15.0,,,156,912,82.412
LEC,2078.191,1.0,0 days 00:01:31.214000,5.0,,,184,912,91.214
LEC,4076.237,25.0,0 days 00:01:26.802000,3.0,4073.582,,184,912,86.802
LEC,4179.844,26.0,0 days 00:01:43.607000,4.0,,4097.205,184,912,103.607
LEC,5857.271,46.0,0 days 00:01:52.276000,3.0,5854.807,,184,912,112.276
LEC,5991.91,47.0,0 days 00:02:14.639000,5.0,,5876.231,184,912,134.639
LEC,7750.781,66.0,0 days 00:01:20.514000,5.0,,,184,912,80.514
STR,2083.698,1.0,0 days 00:01:36.721000,14.0,,,183,912,96.721
STR,3869.935,22.0,0 days 00:01:27.999000,15.0,3867.286,,183,912,87.999
STR,3973.182,23.0,0 days 00:01:43.247000,17.0,,3890.553,183,912,103.247
MAG,2080.052,1.0,0 days 00:01:33.075000,8.0,,,168,912,93.075
MAG,3937.039,23.0,0 days 00:01:28.009000,7.0,3934.382,,168,912,88.009
MAG,4038.662,24.0,0 days 00:01:41.623000,14.0,,3956.448,168,912,101.623
MAG,5792.893,45.0,0 days 00:01:31.081000,9.0,5790.208,,168,912,91.081
MAG,5928.386,46.0,0 days 00:02:15.493000,8.0,,5813.199,168,912,135.493
MAG,7765.579,66.0,0 days 00:01:20.770000,7.0,,,168,912,80.77
ALB,2081.516,1.0,0 days 00:01:34.539000,10.0,,,186,912,94.539
ALB,4110.012,25.0,0 days 00:01:27.702000,8.0,4107.347,,186,912,87.702
ALB,4213.463,26.0,0 days 00:01:43.451000,13.0,,4130.913,186,912,103.451
ALB,5797.444,45.0,0 days 00:01:32.128000,10.0,5794.775,,186,912,92.128
ALB,7772.841,66.0,0 days 00:01:21.032000,11.0,,,186,912,81.032
KVY,2080.869,1.0,0 days 00:01:33.892000,9.0,,,166,912,93.892
KVY,3771.464,21.0,0 days 00:01:27.854000,10.0,3768.883,,166,912,87.854
KVY,3874.014,22.0,0 days 00:01:42.550000,17.0,,3790.861,166,912,102.55
KVY,5788.746,45.0,0 days 00:01:30.505000,8.0,5786.056,,166,912,90.505
KVY,5936.167,46.0,0 days 00:02:27.421000,9.0,,5819.867,166,912,147.421
KVY,7770.476,66.0,0 days 00:01:21.254000,9.0,,,166,912,81.254
HUL,2085.664,1.0,0 days 00:01:38.687000,18.0,,1997.148,150,912,98.687
HUL,4963.837,35.0,0 days 00:01:27.439000,11.0,4961.2,,150,912,87.439
HUL,5065.927,36.0,0 days 00:01:42.090000,16.0,,4983.562,150,912,102.09
HUL,7776.661,66.0,0 days 00:01:21.338000,13.0,,,150,912,81.338
RIC,2082.733,1.0,0 days 00:01:35.756000,12.0,,,157,912,95.756
RIC,4030.677,24.0,0 days 00:01:26.875000,9.0,4027.92,,157,912,86.875
RIC,4134.204,25.0,0 days 00:01:43.527000,14.0,,4050.282,157,912,103.527
RIC,5822.16,45.0,0 days 00:01:42.169000,12.0,5819.348,,157,912,102.169
RIC,5965.62,46.0,0 days 00:02:23.460000,13.0,,5841.991,157,912,143.46
RIC,7774.178,66.0,0 days 00:01:21.472000,12.0,,,157,912,81.472
VER,2076.391,1.0,0 days 00:01:29.414000,3.0,,,174,912,89.414
VER,3655.38,20.0,0 days 00:01:26.931000,4.0,3652.842,,174,912,86.931
VER,3756.506,21.0,0 days 00:01:41.126000,5.0,,3675.132,174,912,101.126
VER,5566.5,43.0,0 days 00:01:25.237000,3.0,5563.823,,174,912,85.237
VER,5666.163,44.0,0 days 00:01:39.663000,4.0,,5586.351,174,912,99.663
VER,7745.099,66.0,0 days 00:01:20.449000,3.0,,,174,912,80.449
NOR,2084.581,1.0,0 days 00:01:37.604000,16.0,,,187,912,97.604
NOR,4210.115,26.0,0 days 00:01:28.923000,11.0,4207.495,,187,912,88.923
NOR,4311.704,27.0,0 days 00:01:41.589000,17.0,,4229.028,187,912,101.589
HAM,2073.411,1.0,0 days 00:01:26.434000,1.0,,,136,912,86.434
HAM,4219.319,27.0,0 days 00:01:26.194000,1.0,4216.602,,136,912,86.194
HAM,4320.547,28.0,0 days 00:01:41.228000,1.0,,4238.887,136,912,101.228
HAM,5806.865,46.0,0 days 00:01:33.804000,1.0,5804.189,,136,912,93.804
HAM,7737.421,66.0,0 days 00:01:20.109000,1.0,,,136,912,80.109
VET,2077.43,1.0,0 days 00:01:30.453000,4.0,,,140,912,90.453
VET,3582.831,19.0,0 days 00:01:27.181000,6.0,3580.155,,140,912,87.181
VET,3685.416,20.0,0 days 00:01:42.585000,10.0,,3603.893,140,912,102.585
VET,5331.429,40.0,0 days 00:01:25.804000,4.0,5328.743,,140,912,85.804
VET,5431.037,41.0,0 days 00:01:39.608000,5.0,,5350.4,140,912,99.608
VET,7746.587,66.0,0 days 00:01:20.091000,4.0,,,140,912,80.091
SAI,2082.115,1.0,0 days 00:01:35.138000,11.0,,,173,912,95.138
SAI,4033.23,24.0,0 days 00:01:29.857000,10.0,4030.577,,173,912,89.857
SAI,4134.731,25.0,0 days 00:01:41.501000,15.0,,4052.015,173,912,101.501
SAI,5938.485,46.0,0 days 00:02:01.382000,10.0,5935.833,,173,912,121.382
SAI,6043.863,47.0,0 days 00:01:45.378000,10.0,,5957.347,173,912,105.378
SAI,7769.762,66.0,0 days 00:01:21.373000,8.0,,,173,912,81.373
RUS,2086.434,1.0,0 days 00:01:39.457000,19.0,,,188,912,99.457
RUS,4776.144,32.0,0 days 00:01:30.685000,19.0,4773.453,,188,912,90.685
RUS,4880.336,33.0,0 days 00:01:44.192000,19.0,,4795.893,188,912,104.192
RUS,5851.98,44.0,0 days 00:01:52.042000,19.0,5849.349,,188,912,112.042
RUS,5987.903,45.0,0 days 00:02:15.923000,17.0,,5871.157,188,912,135.923
RAI,2090.006,1.0,0 days 00:01:43.029000,20.0,,,107,912,103.029
RAI,4385.337,28.0,0 days 00:01:29.118000,13.0,4382.692,,107,912,89.118
RAI,4488.176,29.0,0 days 00:01:42.839000,17.0,,4405.272,107,912,102.839
RAI,5861.674,45.0,0 days 00:01:55.481000,15.0,5859.011,,107,912,115.481
RAI,5998.118,46.0,0 days 00:02:16.444000,15.0,,5881.545,107,912,136.444
RAI,7779.223,66.0,0 days 00:01:21.382000,14.0,,,107,912,81.382
BOT,2075.496,1.0,0 days 00:01:28.519000,2.0,,,161,912,88.519
BOT,4147.949,26.0,0 days 00:01:27.529000,2.0,4145.258,,161,912,87.529
BOT,4248.994,27.0,0 days 00:01:41.045000,2.0,,4167.308,161,912,101.045
BOT,5724.247,45.0,0 days 00:01:24.690000,2.0,5721.533,,161,912,84.69
BOT,5854.632,46.0,0 days 00:02:10.385000,2.0,,5743.537,161,912,130.385
BOT,7741.494,66.0,0 days 00:01:20.546000,2.0,,,161,912,80.546
GRO,2079.55,1.0,0 days 00:01:32.573000,7.0,,,146,912,92.573
GRO,4183.078,26.0,0 days 00:01:27.596000,6.0,4180.424,,146,912,87.596
GRO,4285.585,27.0,0 days 00:01:42.507000,7.0,,4202.805,146,912,102.507
GRO,5896.614,46.0,0 days 00:02:04.674000,7.0,5893.936,,146,912,124.674
GRO,6032.987,47.0,0 days 00:02:16.373000,7.0,,5916.656,146,912,136.373
GRO,7772.061,66.0,0 days 00:01:21.070000,10.0,,,146,912,81.07
KUB,2085.541,1.0,0 days 00:01:38.564000,17.0,,,131,912,98.564
KUB,4699.494,31.0,0 days 00:01:30.896000,20.0,4696.815,,131,912,90.896
KUB,4810.443,32.0,0 days 00:01:50.949000,20.0,,4718.843,131,912,110.949
KUB,5882.107,44.0,0 days 00:02:01.716000,20.0,5879.661,,131,912,121.716
KUB,6018.162,45.0,0 days 00:02:16.055000,18.0,,5901.623,131,912,136.055
GIO,2084.228,1.0,0 days 00:01:37.251000,15.0,,,181,912,97.251
GIO,2518.769,6.0,0 days 00:01:30.587000,18.0,2517.697,,181,912,90.587
GIO,2622.591,7.0,0 days 00:01:43.822000,20.0,,2538.479,181,912,103.822
GIO,5532.112,41.0,0 days 00:01:31.113000,18.0,5529.457,,181,912,91.113
GIO,5637.335,42.0,0 days 00:01:45.223000,18.0,,5552.942,181,912,105.223
GIO,7785.111,66.0,0 days 00:01:22.259000,16.0,,,181,912,82.259
HAM,2047.644,1.0,0 days 00:01:21.953000,1.0,,,136,913,81.953
HAM,2847.224,11.0,0 days 00:01:49.838000,1.0,2823.699,,136,913,109.838
HAM,2966.567,12.0,0 days 00:01:59.343000,1.0,,2847.966,136,913,119.343
HAM,8174.128,78.0,0 days 00:01:17.567000,1.0,,,136,913,77.567
VET,2050.806,1.0,0 days 00:01:25.115000,4.0,,,140,913,85.115
VET,2856.253,11.0,0 days 00:01:54.374000,4.0,2832.553,,140,913,114.374
VET,2969.021,12.0,0 days 00:01:52.768000,3.0,,2856.982,140,913,112.768
VET,8176.73,78.0,0 days 00:01:17.449000,3.0,,,140,913,77.449
BOT,2048.51,1.0,0 days 00:01:22.819000,2.0,,,161,913,82.819
BOT,2855.653,11.0,0 days 00:01:57.137000,3.0,2831.357,,161,913,117.137
BOT,2982.211,12.0,0 days 00:02:06.558000,4.0,2958.179,2856.415,161,913,126.558
BOT,3082.958,13.0,0 days 00:01:40.747000,4.0,,2983.04,161,913,100.747
BOT,8177.29,78.0,0 days 00:01:17.376000,4.0,,,161,913,77.376
VER,2049.435,1.0,0 days 00:01:23.744000,3.0,,,174,913,83.744
VER,2855.273,11.0,0 days 00:01:55.101000,2.0,2831.987,,174,913,115.101
VER,2967.506,12.0,0 days 00:01:52.233000,2.0,,2855.998,174,913,112.233
VER,8174.665,78.0,0 days 00:01:17.469000,2.0,,,174,913,77.469
GAS,2054.521,1.0,0 days 00:01:28.830000,7.0,,,180,913,88.83
GAS,4242.196,27.0,0 days 00:01:34.305000,9.0,4218.787,,180,913,94.305
GAS,4324.68,28.0,0 days 00:01:22.484000,9.0,,4242.945,180,913,82.484
GAS,6965.444,62.0,0 days 00:01:33.363000,5.0,6942.338,,180,913,93.363
GAS,7047.148,63.0,0 days 00:01:21.704000,5.0,,6966.203,180,913,81.704
GAS,8184.074,78.0,0 days 00:01:17.618000,5.0,,,180,913,77.618
SAI,2055.564,1.0,0 days 00:01:29.873000,8.0,,,173,913,89.873
SAI,4478.127,30.0,0 days 00:01:34.373000,8.0,4455.078,,173,913,94.373
SAI,4558.084,31.0,0 days 00:01:19.957000,9.0,,4478.871,173,913,79.957
SAI,8227.582,78.0,0 days 00:01:18.102000,6.0,,,173,913,78.102
KVY,2056.131,1.0,0 days 00:01:30.440000,9.0,,,166,913,90.44
KVY,4631.889,32.0,0 days 00:01:33.115000,7.0,4608.63,,166,913,93.115
KVY,4713.601,33.0,0 days 00:01:21.712000,9.0,,4632.632,166,913,81.712
KVY,8228.702,78.0,0 days 00:01:18.381000,7.0,,,166,913,78.381
ALB,2056.621,1.0,0 days 00:01:30.930000,10.0,,,186,913,90.93
ALB,5260.173,40.0,0 days 00:01:36.341000,9.0,5235.845,,186,913,96.341
ALB,5338.528,41.0,0 days 00:01:18.355000,9.0,,5260.93,186,913,78.355
ALB,8229.328,78.0,0 days 00:01:17.926000,8.0,,,186,913,77.926
RIC,2052.462,1.0,0 days 00:01:26.771000,5.0,,,157,913,86.771
RIC,2898.656,11.0,0 days 00:02:05.595000,12.0,2875.14,,157,913,125.595
RIC,3000.366,12.0,0 days 00:01:41.710000,13.0,,2899.392,157,913,101.71
RIC,8235.022,78.0,0 days 00:01:15.697000,10.0,,,157,913,75.697
GRO,2058.198,1.0,0 days 00:01:32.507000,12.0,,,146,913,92.507
GRO,6035.362,50.0,0 days 00:01:35.080000,9.0,6011.881,,146,913,95.08
GRO,6115.983,51.0,0 days 00:01:20.621000,9.0,,6036.115,146,913,80.621
GRO,8230.162,78.0,0 days 00:01:17.381000,9.0,,,146,913,77.381
NOR,2058.803,1.0,0 days 00:01:33.112000,13.0,,,187,913,93.112
NOR,5841.206,47.0,0 days 00:01:36.145000,10.0,5817.038,,187,913,96.145
NOR,5921.195,48.0,0 days 00:01:19.989000,11.0,,5842.117,187,913,79.989
NOR,8240.929,78.0,0 days 00:01:17.255000,11.0,,,187,913,77.255
PER,2060.942,1.0,0 days 00:01:35.251000,16.0,,,156,913,95.251
PER,2917.576,11.0,0 days 00:02:03.212000,17.0,2891.099,,156,913,123.212
PER,3010.73,12.0,0 days 00:01:33.154000,17.0,,2918.316,156,913,93.154
HUL,2057.481,1.0,0 days 00:01:31.790000,11.0,,,150,913,91.79
HUL,2724.274,9.0,0 days 00:01:47.635000,19.0,2699.484,,150,913,107.635
HUL,2820.283,10.0,0 days 00:01:36.009000,18.0,,2725.018,150,913,96.009
MAG,2053.13,1.0,0 days 00:01:27.439000,6.0,,,168,913,87.439
MAG,2900.31,11.0,0 days 00:02:05.580000,14.0,2875.625,,168,913,125.58
MAG,3001.254,12.0,0 days 00:01:40.944000,14.0,,2901.034,168,913,100.944
RUS,2064.22,1.0,0 days 00:01:38.529000,20.0,,,188,913,98.529
RUS,2820.62,10.0,0 days 00:01:50.285000,19.0,2795.306,,188,913,110.285
RUS,2926.024,11.0,0 days 00:01:45.404000,19.0,,2821.355,188,913,105.404
STR,2060.127,1.0,0 days 00:01:34.436000,15.0,,,183,913,94.436
STR,5219.118,39.0,0 days 00:01:36.398000,18.0,5195.268,,183,913,96.398
STR,5299.701,40.0,0 days 00:01:20.583000,18.0,,5219.88,183,913,80.583
RAI,2061.494,1.0,0 days 00:01:35.803000,17.0,,,107,913,95.803
RAI,5784.958,46.0,0 days 00:01:40.956000,17.0,5759.532,,107,913,100.956
RAI,5870.184,47.0,0 days 00:01:25.226000,17.0,,5785.689,107,913,85.226
KUB,2063.186,1.0,0 days 00:01:37.495000,18.0,,,131,913,97.495
KUB,3812.16,21.0,0 days 00:01:37.659000,19.0,3789.109,,131,913,97.659
KUB,3895.137,22.0,0 days 00:01:22.977000,19.0,,3813.002,131,913,82.977
GIO,2063.528,1.0,0 days 00:01:37.837000,19.0,,,181,913,97.837
GIO,5643.824,44.0,0 days 00:01:48.861000,19.0,5609.057,,181,913,108.861
GIO,5724.799,45.0,0 days 00:01:20.975000,19.0,,5644.552,181,913,80.975
LEC,2059.176,1.0,0 days 00:01:33.485000,14.0,,,184,913,93.485
LEC,2736.74,9.0,0 days 00:01:57.179000,20.0,2711.52,,184,913,117.179
LEC,2842.328,10.0,0 days 00:01:45.588000,20.0,,2737.474,184,913,105.588
LEC,3416.095,16.0,0 days 00:01:43.124000,20.0,3391.14,,184,913,103.124
GAS,2069.363,1.0,0 days 00:01:25.163000,5.0,,,180,914,85.163
GAS,2553.904,7.0,0 days 00:01:33.794000,13.0,2532.698,,180,914,93.794
GAS,2634.032,8.0,0 days 00:01:20.128000,13.0,,2555.338,180,914,80.128
PER,2074.418,1.0,0 days 00:01:30.218000,12.0,,,156,914,90.218
PER,2883.689,11.0,0 days 00:01:35.697000,15.0,2861.105,,156,914,95.697
PER,2963.429,12.0,0 days 00:01:19.740000,15.0,,2885.275,156,914,79.74
LEC,2067.664,1.0,0 days 00:01:23.464000,3.0,,,184,914,83.464
LEC,4548.108,33.0,0 days 00:01:33.611000,3.0,4525.898,,184,914,93.611
LEC,4627.771,34.0,0 days 00:01:19.663000,4.0,,4549.854,184,914,79.663
LEC,7335.98,70.0,0 days 00:01:14.818000,3.0,,,184,914,74.818
STR,2075.649,1.0,0 days 00:01:31.449000,14.0,,,183,914,91.449
STR,5514.616,45.0,0 days 00:01:33.215000,10.0,5494.32,,183,914,93.215
STR,5593.635,46.0,0 days 00:01:19.019000,10.0,,5516.122,183,914,79.019
MAG,2082.731,1.0,0 days 00:01:38.531000,19.0,,1998.385,168,914,98.531
MAG,5117.774,39.0,0 days 00:01:34.788000,18.0,5094.893,,168,914,94.788
MAG,5197.899,40.0,0 days 00:01:20.125000,18.0,,5119.295,168,914,80.125
ALB,2110.544,1.0,0 days 00:02:06.344000,20.0,2074.058,,186,914,126.344
ALB,2193.276,2.0,0 days 00:01:22.732000,20.0,,2112.151,186,914,82.732
KVY,2072.96,1.0,0 days 00:01:28.760000,10.0,,,166,914,88.76
KVY,2959.42,12.0,0 days 00:01:34.409000,13.0,2937.335,,166,914,94.409
KVY,3040.589,13.0,0 days 00:01:21.169000,14.0,,2960.847,166,914,81.169
HUL,2070.03,1.0,0 days 00:01:25.830000,6.0,,,150,914,85.83
HUL,3254.732,16.0,0 days 00:01:33.666000,7.0,3232.402,,150,914,93.666
HUL,3334.808,17.0,0 days 00:01:20.076000,7.0,,3256.267,150,914,80.076
RIC,2068.48,1.0,0 days 00:01:24.280000,4.0,,,157,914,84.28
RIC,2630.681,8.0,0 days 00:01:33.910000,11.0,2608.699,,157,914,93.91
RIC,2710.828,9.0,0 days 00:01:20.147000,11.0,,2632.778,157,914,80.147
VER,2072.555,1.0,0 days 00:01:28.355000,9.0,,,174,914,88.355
VER,5718.047,48.0,0 days 00:01:32.785000,5.0,5696.174,,174,914,92.785
VER,5796.906,49.0,0 days 00:01:18.859000,7.0,,5720.014,174,914,78.859
VER,7388.939,70.0,0 days 00:01:15.846000,5.0,,,174,914,75.846
NOR,2072.219,1.0,0 days 00:01:28.019000,8.0,,,187,914,88.019
HAM,2066.218,1.0,0 days 00:01:22.018000,2.0,,,136,914,82.018
HAM,4160.41,28.0,0 days 00:01:33.606000,3.0,4138.234,,136,914,93.606
HAM,4238.782,29.0,0 days 00:01:18.372000,3.0,,4161.893,136,914,78.372
HAM,7331.284,70.0,0 days 00:01:16.244000,2.0,,,136,914,76.244
VET,2065.016,1.0,0 days 00:01:20.816000,1.0,,,140,914,80.816
VET,4004.127,26.0,0 days 00:01:33.538000,3.0,3981.979,,140,914,93.538
VET,4082.694,27.0,0 days 00:01:18.567000,3.0,,4005.619,140,914,78.567
VET,7329.942,70.0,0 days 00:01:15.399000,1.0,,,140,914,75.399
SAI,2073.412,1.0,0 days 00:01:29.212000,11.0,,,173,914,89.212
SAI,2249.341,3.0,0 days 00:01:35.736000,19.0,2226.597,,173,914,95.736
SAI,2329.297,4.0,0 days 00:01:19.956000,19.0,,2250.839,173,914,79.956
RUS,2076.919,1.0,0 days 00:01:32.719000,15.0,,,188,914,92.719
RUS,2737.512,9.0,0 days 00:01:37.342000,17.0,2715.312,,188,914,97.342
RUS,2818.803,10.0,0 days 00:01:21.291000,17.0,,2741.77,188,914,81.291
RAI,2077.998,1.0,0 days 00:01:33.798000,17.0,,,107,914,93.798
RAI,2493.315,6.0,0 days 00:01:37.155000,19.0,2469.599,,107,914,97.155
RAI,2574.202,7.0,0 days 00:01:20.887000,19.0,,2494.787,107,914,80.887
RAI,6561.569,58.0,0 days 00:01:35.566000,15.0,6538.401,,107,914,95.566
RAI,6640.009,59.0,0 days 00:01:18.440000,15.0,,6563.169,107,914,78.44
BOT,2070.723,1.0,0 days 00:01:26.523000,7.0,,,161,914,86.523
BOT,4333.888,30.0,0 days 00:01:33.553000,6.0,4314.586,,161,914,93.553
BOT,4411.994,31.0,0 days 00:01:18.106000,6.0,,4335.677,161,914,78.106
BOT,7154.85,67.0,0 days 00:01:31.240000,4.0,7136.473,,161,914,91.24
BOT,7234.056,68.0,0 days 00:01:19.206000,4.0,,7156.374,161,914,79.206
BOT,7382.327,70.0,0 days 00:01:15.193000,4.0,,,161,914,75.193
GRO,2078.925,1.0,0 days 00:01:34.725000,18.0,,,146,914,94.725
GRO,4699.264,34.0,0 days 00:01:35.392000,15.0,4678.302,,146,914,95.392
GRO,4782.839,35.0,0 days 00:01:23.575000,15.0,,4702.255,146,914,83.575
KUB,2077.407,1.0,0 days 00:01:33.207000,16.0,,,131,914,93.207
KUB,2664.266,8.0,0 days 00:01:38.012000,19.0,2640.63,,131,914,98.012
KUB,2748.261,9.0,0 days 00:01:23.995000,19.0,,2665.706,131,914,83.995
KUB,5081.794,38.0,0 days 00:01:35.999000,19.0,5060.994,,131,914,95.999
KUB,5165.315,39.0,0 days 00:01:23.521000,19.0,,5083.334,131,914,83.521
GIO,2074.999,1.0,0 days 00:01:30.799000,13.0,,,181,914,90.799
GIO,4613.254,33.0,0 days 00:01:35.209000,15.0,4590.886,,181,914,95.209
GIO,4694.806,34.0,0 days 00:01:21.552000,14.0,,4615.07,181,914,81.552
HAM,2107.183,1.0,0 days 00:01:42.031000,1.0,,,136,915,102.031
HAM,4325.175,24.0,0 days 00:01:55.359000,1.0,4295.777,,136,915,115.359
HAM,4423.885,25.0,0 days 00:01:38.710000,1.0,,4325.953,136,915,98.71
HAM,7076.35,53.0,0 days 00:01:32.764000,1.0,,,136,915,92.764
BOT,2108.267,1.0,0 days 00:01:43.115000,2.0,,,161,915,103.115
BOT,4239.386,23.0,0 days 00:01:56.655000,3.0,4209.905,,161,915,116.655
BOT,4339.232,24.0,0 days 00:01:39.846000,3.0,,4240.144,161,915,99.846
BOT,7094.406,53.0,0 days 00:01:34.332000,2.0,,,161,915,94.332
LEC,2109.606,1.0,0 days 00:01:44.454000,3.0,,,184,915,104.454
LEC,4053.076,21.0,0 days 00:01:56.162000,4.0,4023.644,,184,915,116.162
LEC,4152.868,22.0,0 days 00:01:39.792000,4.0,,4055.209,184,915,99.792
LEC,7095.335,53.0,0 days 00:01:34.359000,3.0,,,184,915,94.359
VER,2111.124,1.0,0 days 00:01:45.972000,4.0,,,174,915,105.972
VER,3963.072,20.0,0 days 00:01:56.028000,5.0,3934.455,,174,915,116.028
VER,4063.268,21.0,0 days 00:01:40.196000,5.0,,3963.846,174,915,100.196
VER,7111.255,53.0,0 days 00:01:35.963000,4.0,,,174,915,95.963
VET,2113.416,1.0,0 days 00:01:48.264000,7.0,,,140,915,108.264
VET,4446.164,25.0,0 days 00:01:56.447000,5.0,4416.901,,140,915,116.447
VET,4545.704,26.0,0 days 00:01:39.540000,5.0,,4446.97,140,915,99.54
VET,6943.552,51.0,0 days 00:01:55.077000,5.0,6913.91,,140,915,115.077
VET,7046.406,52.0,0 days 00:01:42.854000,5.0,,6944.493,140,915,102.854
VET,7139.146,53.0,0 days 00:01:32.740000,5.0,,,140,915,92.74
SAI,2112.199,1.0,0 days 00:01:47.047000,5.0,,,173,915,107.047
SAI,3889.503,19.0,0 days 00:01:56.821000,9.0,3860.357,,173,915,116.821
SAI,3989.441,20.0,0 days 00:01:39.938000,10.0,,3890.279,173,915,99.938
SAI,7171.812,53.0,0 days 00:01:36.780000,6.0,,,173,915,96.78
RAI,2115.562,1.0,0 days 00:01:50.410000,11.0,,,107,915,110.41
RAI,5060.621,31.0,0 days 00:01:56.389000,11.0,5031.593,,107,915,116.389
RAI,5160.215,32.0,0 days 00:01:39.594000,11.0,,5061.426,107,915,99.594
HUL,2116.19,1.0,0 days 00:01:51.038000,12.0,,,150,915,111.038
HUL,5351.444,34.0,0 days 00:01:57.722000,10.0,5321.364,,150,915,117.722
HUL,5451.176,35.0,0 days 00:01:39.732000,11.0,,5356.671,150,915,99.732
NOR,2113.09,1.0,0 days 00:01:47.938000,6.0,,,187,915,107.938
NOR,3794.2,18.0,0 days 00:01:56.987000,11.0,3764.481,,187,915,116.987
NOR,3894.968,19.0,0 days 00:01:40.768000,12.0,,3794.962,187,915,100.768
GAS,2114.213,1.0,0 days 00:01:49.061000,8.0,,,180,915,109.061
GAS,3703.101,17.0,0 days 00:01:57.630000,15.0,3673.66,,180,915,117.63
GAS,3805.729,18.0,0 days 00:01:42.628000,15.0,,3703.776,180,915,102.628
RIC,2115.116,1.0,0 days 00:01:49.964000,10.0,,,157,915,109.964
RIC,3607.07,16.0,0 days 00:01:58.275000,16.0,3576.813,,157,915,118.275
RIC,3707.0,17.0,0 days 00:01:39.930000,16.0,,3607.859,157,915,99.93
PER,2116.809,1.0,0 days 00:01:51.657000,13.0,,,156,915,111.657
PER,3811.544,18.0,0 days 00:02:03.819000,16.0,3774.962,,156,915,123.819
PER,3911.986,19.0,0 days 00:01:40.442000,16.0,,3812.338,156,915,100.442
STR,2118.357,1.0,0 days 00:01:53.205000,15.0,,,183,915,113.205
