Driver,Time,LapNumber,LapTime,Position,PitInTime,PitOutTime,dID,rID,Speed
TSU,2122.264,1.0,0 days 00:01:55.798000,18.0,,2012.588,22,7,115.798
TSU,3561.89,15.0,0 days 00:02:01.362000,19.0,3532.502,,22,7,121.362
TSU,3666.401,16.0,0 days 00:01:44.511000,19.0,,3562.562,22,7,104.511
OCO,2118.858,1.0,0 days 00:01:52.392000,11.0,,,31,7,112.392
OCO,4876.967,28.0,0 days 00:02:00.943000,16.0,4847.614,,31,7,120.943
OCO,4980.426,29.0,0 days 00:01:43.459000,17.0,,4877.693,31,7,103.459
GIO,2119.631,1.0,0 days 00:01:53.165000,13.0,,,99,7,113.165
GIO,4878.43,28.0,0 days 00:02:01.408000,18.0,4848.73,,99,7,121.408
GIO,4981.45,29.0,0 days 00:01:43.020000,18.0,,4879.151,99,7,103.02
LEC,2117.073,1.0,0 days 00:01:50.607000,7.0,,,16,7,110.607
LEC,3450.288,14.0,0 days 00:02:02.349000,18.0,3420.271,,16,7,122.349
LEC,3552.53,15.0,0 days 00:01:42.242000,17.0,,3451.04,16,7,102.242
LEC,5879.989,38.0,0 days 00:01:59.965000,16.0,5849.388,,16,7,119.965
LEC,5981.97,39.0,0 days 00:01:41.981000,16.0,,5881.09,16,7,101.981
RAI,2120.052,1.0,0 days 00:01:53.586000,14.0,,,7,7,113.586
RAI,5389.613,33.0,0 days 00:02:02.988000,18.0,5359.15,,7,7,122.988
RAI,5490.519,34.0,0 days 00:01:40.906000,18.0,,5390.357,7,7,100.906
LAT,2120.694,1.0,0 days 00:01:54.228000,15.0,,,6,7,114.228
LAT,3870.931,18.0,0 days 00:02:00.899000,19.0,3842.09,,6,7,120.899
LAT,3973.654,19.0,0 days 00:01:42.723000,19.0,,3871.99,6,7,102.723
MSC,2122.928,1.0,0 days 00:01:56.462000,19.0,,,47,7,116.462
MSC,3580.84,15.0,0 days 00:02:03.242000,20.0,3551.648,,47,7,123.242
MSC,3686.117,16.0,0 days 00:01:45.277000,20.0,,3581.574,47,7,105.277
MAZ,2123.492,1.0,0 days 00:01:57.026000,20.0,,,9,7,117.026
MAZ,5208.267,31.0,0 days 00:02:01.696000,20.0,5178.026,,9,7,121.696
MAZ,5314.977,32.0,0 days 00:01:46.710000,20.0,,5209.004,9,7,106.71
VER,2058.599,1.0,0 days 00:01:12.767000,1.0,,,33,8,72.767
VER,4017.162,29.0,0 days 00:01:13.454000,1.0,4013.997,,33,8,73.454
VER,4103.043,30.0,0 days 00:01:25.881000,1.0,,4034.9,33,8,85.881
VER,6924.757,71.0,0 days 00:01:10.579000,1.0,,,33,8,70.579
HAM,2059.55,1.0,0 days 00:01:13.718000,2.0,,,44,8,73.718
HAM,3952.455,28.0,0 days 00:01:13.529000,2.0,3949.153,,44,8,73.529
HAM,4038.438,29.0,0 days 00:01:25.983000,2.0,,3970.364,44,8,85.983
HAM,6806.051,69.0,0 days 00:01:13.177000,2.0,6802.751,,44,8,73.177
HAM,6893.442,70.0,0 days 00:01:27.391000,2.0,,6824.408,44,8,87.391
HAM,6960.5,71.0,0 days 00:01:07.058000,2.0,,,44,8,67.058
BOT,2061.977,1.0,0 days 00:01:16.145000,5.0,,,77,8,76.145
BOT,3899.745,27.0,0 days 00:01:12.657000,3.0,3896.424,,77,8,72.657
BOT,3986.524,28.0,0 days 00:01:26.779000,4.0,,3918.17,77,8,86.779
BOT,6971.664,71.0,0 days 00:01:09.693000,3.0,,,77,8,69.693
PER,2061.42,1.0,0 days 00:01:15.588000,4.0,,,11,8,75.588
PER,3829.818,26.0,0 days 00:01:15.077000,4.0,3827.165,,11,8,75.077
PER,3918.097,27.0,0 days 00:01:28.279000,5.0,,3850.147,11,8,88.279
PER,5790.447,54.0,0 days 00:01:13.230000,4.0,5787.195,,11,8,73.23
PER,5874.929,55.0,0 days 00:01:24.482000,4.0,,5808.167,11,8,84.482
PER,6972.191,71.0,0 days 00:01:08.872000,4.0,,,11,8,68.872
NOR,2060.604,1.0,0 days 00:01:14.772000,3.0,,,4,8,74.772
NOR,4197.002,31.0,0 days 00:01:14.670000,5.0,4193.727,,4,8,74.67
NOR,4286.167,32.0,0 days 00:01:29.165000,6.0,,4215.658,4,8,89.165
SAI,2065.368,1.0,0 days 00:01:19.536000,11.0,,,55,8,79.536
SAI,4912.451,41.0,0 days 00:01:14.124000,5.0,4909.235,,55,8,74.124
SAI,4999.131,42.0,0 days 00:01:26.680000,7.0,,4930.425,55,8,86.68
LEC,2066.208,1.0,0 days 00:01:20.376000,14.0,2062.946,,16,8,80.376
LEC,2161.05,2.0,0 days 00:01:34.842000,18.0,,2091.329,16,8,94.842
LEC,4646.4,37.0,0 days 00:01:13.991000,8.0,4643.168,,16,8,73.991
LEC,4732.9,38.0,0 days 00:01:26.500000,14.0,,4665.057,16,8,86.5
STR,2063.391,1.0,0 days 00:01:17.559000,6.0,,,18,8,77.559
STR,3998.63,28.0,0 days 00:01:14.631000,7.0,3995.688,,18,8,74.631
STR,4085.107,29.0,0 days 00:01:26.477000,11.0,,4016.604,18,8,86.477
ALO,2063.986,1.0,0 days 00:01:18.154000,7.0,,,14,8,78.154
ALO,3928.773,27.0,0 days 00:01:15.012000,8.0,3925.517,,14,8,75.012
ALO,4015.849,28.0,0 days 00:01:27.076000,12.0,,3946.625,14,8,87.076
TSU,2065.06,1.0,0 days 00:01:19.228000,10.0,,,22,8,79.228
TSU,3859.393,26.0,0 days 00:01:14.591000,11.0,3856.156,,22,8,74.591
TSU,3946.385,27.0,0 days 00:01:26.992000,14.0,,3877.364,22,8,86.992
RAI,2066.103,1.0,0 days 00:01:20.271000,13.0,,,7,8,80.271
RAI,4574.043,36.0,0 days 00:01:14.571000,9.0,4570.789,,7,8,74.571
RAI,4661.266,37.0,0 days 00:01:27.223000,14.0,,4592.057,7,8,87.223
VET,2065.592,1.0,0 days 00:01:19.760000,12.0,,,5,8,79.76
VET,3932.543,27.0,0 days 00:01:14.363000,12.0,3929.586,,5,8,74.363
VET,4019.316,28.0,0 days 00:01:26.773000,14.0,,3950.824,5,8,86.773
RIC,2064.917,1.0,0 days 00:01:19.085000,9.0,,,3,8,79.085
RIC,4927.953,41.0,0 days 00:01:14.260000,8.0,4924.718,,3,8,74.26
RIC,5016.215,42.0,0 days 00:01:28.262000,15.0,,4946.232,3,8,88.262
OCO,2066.548,1.0,0 days 00:01:20.716000,15.0,,,31,8,80.716
OCO,4577.963,36.0,0 days 00:01:14.260000,11.0,4574.721,,31,8,74.26
OCO,4664.326,37.0,0 days 00:01:26.363000,15.0,,4595.943,31,8,86.363
GIO,2069.002,1.0,0 days 00:01:23.170000,18.0,,,99,8,83.17
GIO,3653.599,23.0,0 days 00:01:15.053000,16.0,3650.356,,99,8,75.053
GIO,3741.46,24.0,0 days 00:01:27.861000,17.0,,3671.555,99,8,87.861
MSC,2067.434,1.0,0 days 00:01:21.602000,17.0,,,47,8,81.602
MSC,4392.595,33.0,0 days 00:01:14.883000,16.0,4389.318,,47,8,74.883
MSC,4482.23,34.0,0 days 00:01:29.635000,17.0,,4411.736,47,8,89.635
LAT,2101.624,1.0,0 days 00:01:55.792000,19.0,2098.406,,6,8,115.792
LAT,2195.095,2.0,0 days 00:01:33.471000,19.0,,2124.781,6,8,93.471
LAT,3853.929,25.0,0 days 00:01:15.151000,19.0,3850.676,,6,8,75.151
LAT,3942.321,26.0,0 days 00:01:28.392000,19.0,,3872.661,6,8,88.392
MAZ,2067.047,1.0,0 days 00:01:21.215000,16.0,,,9,8,81.215
MAZ,3523.732,21.0,0 days 00:01:16.100000,18.0,3520.475,,9,8,76.1
MAZ,3615.611,22.0,0 days 00:01:31.879000,18.0,,3543.235,9,8,91.879
RUS,2064.361,1.0,0 days 00:01:18.529000,8.0,,,63,8,78.529
RUS,3786.647,25.0,0 days 00:01:14.570000,11.0,3783.392,,63,8,74.57
RUS,3892.952,26.0,0 days 00:01:46.305000,17.0,3889.717,3820.802,63,8,106.305
RUS,4005.207,27.0,0 days 00:01:52.255000,18.0,,3936.011,63,8,112.255
RUS,4651.286,36.0,0 days 00:01:18.351000,18.0,4650.9,,63,8,78.351
GAS,2109.605,1.0,0 days 00:02:03.661000,20.0,2105.286,,10,8,123.661
VER,3803.451,1.0,0 days 00:01:27.835000,1.0,,,33,9,87.835
VER,6046.271,32.0,0 days 00:01:13.134000,1.0,6043.035,,33,9,73.134
VER,6131.722,33.0,0 days 00:01:25.451000,1.0,,6064.19,33,9,85.451
VER,7987.037,60.0,0 days 00:01:11.722000,1.0,7983.809,,33,9,71.722
VER,8072.127,61.0,0 days 00:01:25.090000,1.0,,8005.11,33,9,85.09
VER,8750.159,71.0,0 days 00:01:07.737000,1.0,,,33,9,67.737
BOT,3811.54,1.0,0 days 00:01:35.924000,5.0,,,77,9,95.924
BOT,5925.373,30.0,0 days 00:01:13.539000,4.0,5922.092,,77,9,73.539
BOT,6011.975,31.0,0 days 00:01:26.602000,3.0,,5943.155,77,9,86.602
BOT,8768.132,71.0,0 days 00:01:09.459000,2.0,,,77,9,69.459
NOR,3806.491,1.0,0 days 00:01:30.875000,2.0,,,4,9,90.875
NOR,5923.472,30.0,0 days 00:01:13.463000,3.0,5920.273,,4,9,73.463
NOR,6015.018,31.0,0 days 00:01:31.546000,4.0,,5946.72,4,9,91.546
NOR,8770.178,71.0,0 days 00:01:09.658000,3.0,,,4,9,69.658
HAM,3810.643,1.0,0 days 00:01:35.027000,4.0,,,44,9,95.027
HAM,5989.291,31.0,0 days 00:01:13.627000,2.0,5986.03,,44,9,73.627
HAM,6075.61,32.0,0 days 00:01:26.319000,2.0,,6007.009,44,9,86.319
HAM,7536.031,53.0,0 days 00:01:13.847000,4.0,7533.537,,44,9,73.847
HAM,7621.377,54.0,0 days 00:01:25.346000,4.0,,7554.2,44,9,85.346
HAM,8796.611,71.0,0 days 00:01:10.846000,4.0,,,44,9,70.846
SAI,3825.25,1.0,0 days 00:01:49.634000,14.0,,,55,9,109.634
SAI,7211.24,48.0,0 days 00:01:13.405000,5.0,7208.02,,55,9,73.405
SAI,7297.452,49.0,0 days 00:01:26.212000,8.0,,7229.427,55,9,86.212
SAI,8807.303,71.0,0 days 00:01:08.992000,6.0,,,55,9,68.992
PER,3809.034,1.0,0 days 00:01:33.418000,3.0,,,11,9,93.418
PER,6091.586,32.0,0 days 00:01:13.971000,7.0,6088.436,,11,9,73.971
PER,6177.085,33.0,0 days 00:01:25.499000,10.0,,6110.148,11,9,85.499
PER,8798.074,71.0,0 days 00:01:09.218000,5.0,,,11,9,69.218
RIC,3822.092,1.0,0 days 00:01:46.476000,11.0,,,3,9,106.476
RIC,5878.925,29.0,0 days 00:01:13.401000,7.0,5875.732,,3,9,73.401
RIC,5964.814,30.0,0 days 00:01:25.889000,12.0,,5896.872,3,9,85.889
RIC,8810.554,71.0,0 days 00:01:10.839000,7.0,,,3,9,70.839
LEC,3819.875,1.0,0 days 00:01:44.259000,10.0,,,16,9,104.259
LEC,6231.196,34.0,0 days 00:01:13.495000,6.0,6227.934,,16,9,73.495
LEC,6316.813,35.0,0 days 00:01:25.617000,10.0,,6249.069,16,9,85.617
LEC,8811.354,71.0,0 days 00:01:10.304000,8.0,,,16,9,70.304
GAS,3813.282,1.0,0 days 00:01:37.666000,6.0,,,10,9,97.666
GAS,4748.294,13.0,0 days 00:01:14.537000,5.0,4745.067,,10,9,74.537
GAS,4836.59,14.0,0 days 00:01:28.296000,18.0,,4767.627,10,9,88.296
GAS,7012.45,45.0,0 days 00:01:13.417000,9.0,7009.237,,10,9,73.417
GAS,7097.6,46.0,0 days 00:01:25.150000,12.0,,7030.067,10,9,85.15
GAS,8812.003,71.0,0 days 00:01:10.068000,9.0,,,10,9,70.068
ALO,3827.274,1.0,0 days 00:01:51.658000,16.0,,,14,9,111.658
ALO,6104.702,32.0,0 days 00:01:14.052000,11.0,6101.452,,14,9,74.052
ALO,6192.025,33.0,0 days 00:01:27.323000,16.0,,6124.132,14,9,87.323
RUS,3824.458,1.0,0 days 00:01:48.842000,13.0,,,63,9,108.842
RUS,5960.317,30.0,0 days 00:01:13.410000,10.0,5957.103,,63,9,73.41
RUS,6047.101,31.0,0 days 00:01:26.784000,16.0,,5978.772,63,9,86.784
TSU,3814.986,1.0,0 days 00:01:39.370000,7.0,,,22,9,99.37
TSU,4679.424,12.0,0 days 00:01:14.338000,10.0,4676.159,,22,9,74.338
TSU,4766.693,13.0,0 days 00:01:27.269000,19.0,,4697.32,22,9,87.269
TSU,7440.637,51.0,0 days 00:01:12.567000,9.0,7437.419,,22,9,72.567
TSU,7533.499,52.0,0 days 00:01:32.862000,14.0,,7463.991,22,9,92.862
STR,3817.338,1.0,0 days 00:01:41.722000,8.0,,,18,9,101.722
STR,4823.665,14.0,0 days 00:01:14.676000,9.0,4820.75,,18,9,74.676
STR,4911.078,15.0,0 days 00:01:27.413000,19.0,,4841.902,18,9,87.413
STR,7103.091,46.0,0 days 00:01:14.296000,15.0,7100.169,,18,9,74.296
STR,7190.442,47.0,0 days 00:01:27.351000,17.0,,7121.372,18,9,87.351
GIO,3823.118,1.0,0 days 00:01:47.502000,12.0,3822.894,,99,9,107.502
GIO,3943.707,2.0,0 days 00:02:00.589000,19.0,,3840.807,99,9,120.589
GIO,5902.176,29.0,0 days 00:01:14.521000,17.0,5898.952,,99,9,74.521
GIO,5995.28,30.0,0 days 00:01:33.104000,18.0,,5926.088,99,9,93.104
RAI,3826.138,1.0,0 days 00:01:50.522000,15.0,,,7,9,110.522
RAI,6454.226,37.0,0 days 00:01:13.641000,9.0,6451.007,,7,9,73.641
RAI,6541.784,38.0,0 days 00:01:27.558000,15.0,,6472.863,7,9,87.558
LAT,3830.867,1.0,0 days 00:01:55.251000,18.0,,,6,9,115.251
LAT,6185.326,33.0,0 days 00:01:15.269000,14.0,6182.401,,6,9,75.269
LAT,6271.999,34.0,0 days 00:01:26.673000,17.0,,6203.231,6,9,86.673
VET,3818.974,1.0,0 days 00:01:43.358000,9.0,,,5,9,103.358
VET,5037.767,17.0,0 days 00:01:15.194000,9.0,5034.869,,5,9,75.194
VET,5124.344,18.0,0 days 00:01:26.577000,18.0,,5055.579,5,9,86.577
VET,7303.405,49.0,0 days 00:01:12.881000,10.0,7300.456,,5,9,72.881
VET,7387.998,50.0,0 days 00:01:24.593000,14.0,,7321.02,5,9,84.593
MSC,3828.666,1.0,0 days 00:01:53.050000,17.0,,,47,9,113.05
MSC,6270.579,34.0,0 days 00:01:14.136000,16.0,6267.351,,47,9,74.136
MSC,6360.676,35.0,0 days 00:01:30.097000,18.0,,6289.165,47,9,90.097
MAZ,3832.652,1.0,0 days 00:01:57.036000,19.0,,,9,9,117.036
MAZ,5778.75,27.0,0 days 00:01:15.562000,19.0,5775.507,,9,9,75.562
MAZ,5868.391,28.0,0 days 00:01:29.641000,19.0,,5797.497,9,9,89.641
MAZ,7082.124,45.0,0 days 00:01:14.264000,19.0,7078.815,,9,9,74.264
MAZ,7173.701,46.0,0 days 00:01:31.577000,19.0,,7102.078,9,9,91.577
HAM,3868.357,1.0,0 days 00:02:05.599000,2.0,,,44,10,125.599
HAM,8544.012,27.0,0 days 00:01:32.852000,2.0,8538.096,,44,10,92.852
HAM,8667.404,28.0,0 days 00:02:03.392000,5.0,,8578.365,44,10,123.392
HAM,10846.033,52.0,0 days 00:01:31.635000,1.0,,,44,10,91.635
LEC,3865.549,1.0,0 days 00:02:02.700000,1.0,,,16,10,122.7
LEC,8724.698,29.0,0 days 00:01:31.847000,1.0,8718.822,,16,10,91.847
LEC,8836.418,30.0,0 days 00:01:51.720000,1.0,,8747.264,16,10,111.72
LEC,10849.904,52.0,0 days 00:01:32.857000,2.0,,,16,10,92.857
BOT,3868.923,1.0,0 days 00:02:06.173000,3.0,,,77,10,126.173
BOT,8088.648,22.0,0 days 00:01:31.869000,3.0,8082.696,,77,10,91.869
BOT,8201.132,23.0,0 days 00:01:52.484000,4.0,,8111.61,77,10,112.484
BOT,10857.158,52.0,0 days 00:01:32.424000,3.0,,,77,10,92.424
NOR,3871.493,1.0,0 days 00:02:08.698000,4.0,,,4,10,128.698
NOR,7994.15,21.0,0 days 00:01:31.418000,3.0,7988.315,,4,10,91.418
NOR,8109.183,22.0,0 days 00:01:55.033000,6.0,,8020.103,4,10,115.033
NOR,10874.606,52.0,0 days 00:01:32.244000,4.0,,,4,10,92.244
RIC,3872.275,1.0,0 days 00:02:09.397000,5.0,,,3,10,129.397
RIC,7914.628,20.0,0 days 00:01:32.164000,5.0,7908.824,,3,10,92.164
RIC,8027.954,21.0,0 days 00:01:53.326000,9.0,,7937.67,3,10,113.326
RIC,10888.657,52.0,0 days 00:01:31.323000,5.0,,,3,10,91.323
SAI,3876.482,1.0,0 days 00:02:13.629000,8.0,,,55,10,133.629
SAI,8652.954,28.0,0 days 00:01:31.816000,2.0,8647.108,,55,10,91.816
SAI,8773.753,29.0,0 days 00:02:00.799000,6.0,,8684.632,55,10,120.799
SAI,10889.487,52.0,0 days 00:01:31.302000,6.0,,,55,10,91.302
ALO,3875.154,1.0,0 days 00:02:12.307000,7.0,,,14,10,132.307
ALO,8296.838,24.0,0 days 00:01:33.490000,6.0,8291.006,,14,10,93.49
ALO,8410.368,25.0,0 days 00:01:53.530000,9.0,,8320.667,14,10,113.53
ALO,10918.126,52.0,0 days 00:01:32.821000,7.0,,,14,10,92.821
STR,3880.487,1.0,0 days 00:02:17.724000,11.0,,,18,10,137.724
STR,8205.325,23.0,0 days 00:01:32.955000,7.0,8199.412,,18,10,92.955
STR,8317.892,24.0,0 days 00:01:52.567000,10.0,,8227.621,18,10,112.567
STR,10920.322,52.0,0 days 00:01:33.251000,8.0,,,18,10,93.251
OCO,3879.483,1.0,0 days 00:02:16.727000,10.0,,,31,10,136.727
OCO,7836.506,19.0,0 days 00:01:33.472000,9.0,7830.645,,31,10,93.472
OCO,7949.963,20.0,0 days 00:01:53.457000,12.0,,7859.417,31,10,113.457
OCO,10922.195,52.0,0 days 00:01:32.804000,9.0,,,31,10,92.804
TSU,3887.053,1.0,0 days 00:02:24.225000,15.0,,,22,10,144.225
TSU,8869.154,30.0,0 days 00:01:32.682000,7.0,8862.931,,22,10,92.682
TSU,8982.937,31.0,0 days 00:01:53.783000,13.0,,8892.075,22,10,113.783
TSU,10928.098,52.0,0 days 00:01:31.101000,10.0,,,22,10,91.101
GAS,3881.863,1.0,0 days 00:02:19.081000,12.0,,,10,10,139.081
GAS,8675.395,28.0,0 days 00:01:32.660000,6.0,8669.526,,10,10,92.66
GAS,8788.397,29.0,0 days 00:01:53.002000,11.0,,8698.236,10,10,113.002
GAS,10366.354,46.0,0 days 00:01:33.003000,9.0,10360.646,,10,10,93.003
GAS,10476.772,47.0,0 days 00:01:50.418000,14.0,,10388.688,10,10,110.418
GAS,10931.36,52.0,0 days 00:01:30.266000,11.0,,,10,10,90.266
RUS,3885.507,1.0,0 days 00:02:22.688000,14.0,,,63,10,142.688
RUS,7749.962,18.0,0 days 00:01:32.972000,14.0,7744.163,,63,10,92.972
RUS,7861.628,19.0,0 days 00:01:51.666000,16.0,,7771.955,63,10,111.666
GIO,3883.155,1.0,0 days 00:02:20.441000,13.0,,,99,10,140.441
GIO,8217.695,23.0,0 days 00:01:33.119000,10.0,8211.843,,99,10,93.119
GIO,8330.947,24.0,0 days 00:01:53.252000,15.0,,8239.997,99,10,113.252
LAT,3889.074,1.0,0 days 00:02:26.229000,17.0,,,6,10,146.229
LAT,7847.231,19.0,0 days 00:01:33.034000,13.0,7841.403,,6,10,93.034
LAT,7959.845,20.0,0 days 00:01:52.614000,16.0,,7868.924,6,10,112.614
RAI,3879.149,1.0,0 days 00:02:16.273000,9.0,,,7,10,136.273
RAI,7745.334,18.0,0 days 00:01:33.762000,10.0,7739.496,,7,10,93.762
RAI,7858.272,19.0,0 days 00:01:52.938000,14.0,,7767.636,7,10,112.938
PER,3892.352,1.0,0 days 00:02:29.563000,19.0,,3753.068,11,10,149.563
PER,7746.485,18.0,0 days 00:01:33.404000,11.0,7740.622,,11,10,93.404
PER,7858.51,19.0,0 days 00:01:52.025000,15.0,,7768.516,11,10,112.025
PER,9623.929,38.0,0 days 00:01:31.900000,8.0,9618.017,,11,10,91.9
PER,9734.495,39.0,0 days 00:01:50.566000,16.0,,9645.908,11,10,110.566
PER,10560.278,48.0,0 days 00:01:30,10.0,10554.363,,11,10,90.0
PER,10678.524,49.0,0 days 00:01:58.246000,16.0,,10583.514,11,10,118.246
MAZ,3891.8,1.0,0 days 00:02:28.985000,18.0,,,9,10,148.985
MAZ,8443.82,25.0,0 days 00:01:33.671000,18.0,8437.954,,9,10,93.671
MAZ,8558.977,26.0,0 days 00:01:55.157000,19.0,,8467.218,9,10,115.157
MSC,3888.323,1.0,0 days 00:02:25.570000,16.0,,,47,10,145.57
MSC,8346.987,24.0,0 days 00:01:33.930000,18.0,8341.07,,47,10,93.93
MSC,8463.993,25.0,0 days 00:01:57.006000,19.0,,8370.414,47,10,117.006
VET,3873.489,1.0,0 days 00:02:10.610000,6.0,,,5,10,130.61
VET,7754.7,18.0,0 days 00:01:33.837000,17.0,7748.83,,5,10,93.837
VET,7867.937,19.0,0 days 00:01:53.237000,17.0,,7777.312,5,10,113.237
VET,9837.933,40.0,0 days 00:01:41.335000,17.0,9832.008,,5,10,101.335
OCO,3852.626,1.0,0 days 00:01:59.634000,2.0,,,31,11,119.634
OCO,5736.812,4.0,0 days 00:02:03.712000,2.0,,5651.066,31,11,123.712
OCO,8496.731,37.0,0 days 00:01:25.071000,1.0,8495.113,,31,11,85.071
OCO,8596.932,38.0,0 days 00:01:40.201000,2.0,,8516.782,31,11,100.201
OCO,11216.162,70.0,0 days 00:01:22.085000,1.0,,,31,11,82.085
HAM,3851.098,1.0,0 days 00:01:58.069000,1.0,,,44,11,118.069
HAM,5736.637,4.0,0 days 00:01:49.712000,1.0,5735.047,,44,11,109.712
HAM,5839.869,5.0,0 days 00:01:43.232000,14.0,,5756.763,44,11,103.232
HAM,7030.728,19.0,0 days 00:01:26.667000,11.0,7029.103,,44,11,86.667
HAM,7130.195,20.0,0 days 00:01:39.467000,12.0,,7050.586,44,11,99.467
HAM,9343.61,47.0,0 days 00:01:24.232000,4.0,9341.969,,44,11,84.232
HAM,9440.547,48.0,0 days 00:01:36.937000,5.0,,9363.191,44,11,96.937
HAM,11218.898,70.0,0 days 00:01:20.111000,3.0,,,44,11,80.111
SAI,3856.246,1.0,0 days 00:02:03.261000,4.0,,,55,11,123.261
SAI,5742.21,4.0,0 days 00:02:07.453000,6.0,,5655.901,55,11,127.453
SAI,8094.37,32.0,0 days 00:01:24.716000,3.0,8092.648,,55,11,84.716
SAI,8195.275,33.0,0 days 00:01:40.905000,4.0,,8114.575,55,11,100.905
SAI,11231.18,70.0,0 days 00:01:23.122000,4.0,,,55,11,83.122
ALO,3861.016,1.0,0 days 00:02:08.062000,7.0,,,14,11,128.062
ALO,5743.201,4.0,0 days 00:02:00.505000,7.0,,5658.125,14,11,120.505
ALO,8677.477,39.0,0 days 00:01:25.494000,1.0,8675.892,,14,11,85.494
ALO,8777.206,40.0,0 days 00:01:39.729000,5.0,,8697.371,14,11,99.729
ALO,11231.813,70.0,0 days 00:01:22.911000,5.0,,,14,11,82.911
GAS,3868.351,1.0,0 days 00:02:15.203000,12.0,,,10,11,135.203
GAS,5748.191,4.0,0 days 00:02:02.870000,13.0,,5663.43,10,11,122.87
GAS,7946.496,30.0,0 days 00:01:25.694000,5.0,7944.857,,10,11,85.694
GAS,8046.774,31.0,0 days 00:01:40.278000,8.0,,7966.173,10,11,100.278
GAS,11099.076,68.0,0 days 00:01:25.133000,6.0,11097.217,,10,11,85.133
GAS,11201.382,69.0,0 days 00:01:42.306000,6.0,,11118.699,10,11,102.306
GAS,11279.776,70.0,0 days 00:01:18.394000,6.0,,,10,11,78.394
TSU,3858.313,1.0,0 days 00:02:05.307000,5.0,,,22,11,125.307
TSU,5741.669,4.0,0 days 00:02:06.065000,5.0,,5654.786,22,11,126.065
TSU,7268.938,22.0,0 days 00:01:26.468000,5.0,7268.053,,22,11,86.468
TSU,7369.218,23.0,0 days 00:01:40.280000,7.0,,7289.097,22,11,100.28
TSU,11291.965,70.0,0 days 00:01:24.682000,7.0,,,22,11,84.682
LAT,3859.546,1.0,0 days 00:02:06.501000,6.0,,,6,11,126.501
LAT,5740.954,4.0,0 days 00:02:04.546000,4.0,,5653.967,6,11,124.546
LAT,7351.943,23.0,0 days 00:01:26.212000,4.0,7350.309,,6,11,86.212
LAT,7454.663,24.0,0 days 00:01:42.720000,7.0,,7373.024,6,11,102.72
LAT,11294.072,70.0,0 days 00:01:24.474000,8.0,,,6,11,84.474
RUS,3862.716,1.0,0 days 00:02:09.639000,8.0,,,63,11,129.639
RUS,5744.197,4.0,0 days 00:02:01.055000,8.0,,5650.922,63,11,121.055
RUS,7194.589,21.0,0 days 00:01:26.392000,7.0,7192.96,,63,11,86.392
RUS,7296.72,22.0,0 days 00:01:42.131000,10.0,,7215.117,63,11,102.131
RUS,11295.256,70.0,0 days 00:01:23.420000,9.0,,,63,11,83.42
VER,3863.703,1.0,0 days 00:02:10.591000,9.0,3861.951,,33,11,130.591
VER,5747.005,4.0,0 days 00:02:00.218000,12.0,,5660.365,33,11,120.218
VER,7113.31,20.0,0 days 00:01:27.006000,10.0,7111.693,,33,11,87.006
VER,7214.841,21.0,0 days 00:01:41.531000,12.0,,7132.71,33,11,101.531
VER,8812.345,40.0,0 days 00:01:25.176000,11.0,8810.701,,33,11,85.176
VER,8910.834,41.0,0 days 00:01:38.489000,12.0,,8831.534,33,11,98.489
VER,11296.406,70.0,0 days 00:01:23.261000,10.0,,,33,11,83.261
RAI,3863.734,1.0,0 days 00:02:10.748000,10.0,,,7,11,130.748
RAI,5744.814,4.0,0 days 00:02:00.984000,9.0,,5657.658,7,11,120.984
RAI,6688.575,15.0,0 days 00:01:27.487000,9.0,6687.392,,7,11,87.487
RAI,6804.737,16.0,0 days 00:01:56.162000,14.0,,6723.389,7,11,116.162
RAI,9899.151,53.0,0 days 00:01:26.133000,12.0,9897.493,,7,11,86.133
RAI,10001.333,54.0,0 days 00:01:42.182000,12.0,,9918.663,7,11,102.182
RIC,3875.353,1.0,0 days 00:02:22.328000,14.0,,,3,11,142.328
RIC,5745.631,4.0,0 days 00:01:59.686000,10.0,,5658.804,3,11,119.686
RIC,7111.862,20.0,0 days 00:01:27.130000,8.0,7110.243,,3,11,87.13
RIC,7213.681,21.0,0 days 00:01:41.819000,11.0,,7131.873,3,11,101.819
MSC,3866.455,1.0,0 days 00:02:13.440000,11.0,,,47,11,133.44
MSC,5746.529,4.0,0 days 00:02:01.816000,11.0,,5659.74,47,11,121.816
MSC,8316.47,34.0,0 days 00:01:30.363000,13.0,8314.877,,47,11,90.363
MSC,8418.659,35.0,0 days 00:01:42.189000,13.0,,8336.973,47,11,102.189
GIO,3895.606,1.0,0 days 00:02:42.558000,16.0,3893.872,3747.412,99,11,162.558
GIO,5750.627,4.0,0 days 00:02:00.644000,14.0,,5665.35,99,11,120.644
GIO,6355.072,11.0,0 days 00:01:28.208000,14.0,6353.47,,99,11,88.208
GIO,6465.097,12.0,0 days 00:01:50.025000,14.0,,6382.624,99,11,110.025
GIO,8234.451,33.0,0 days 00:01:26.449000,14.0,8232.809,,99,11,86.449
GIO,8336.072,34.0,0 days 00:01:41.621000,14.0,,8254.706,99,11,101.621
MAZ,3870.925,1.0,0 days 00:02:17.794000,13.0,3869.136,,9,11,137.794
NOR,3875.422,1.0,0 days 00:02:22.425000,15.0,3875.352,,4,11,142.425
VET,3854.4,1.0,0 days 00:02:01.406000,3.0,,,5,11,121.406
